0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0,0.8721302686141201,0.9492478225265669,0.8833906504195109,0.908452829924846,0.9143179978158276,0.9329511133138153,0.9777023354599936,0.9706207817648538,0.9669915204578937,0.9447324726440178,0.9848484848484849,0.9828067413836207,0.9133900045820912,0.9253809450192282,0.9854582521465627,0.9480709876553435,0.9900436758984323,0.9044632037708681,0.9765536333140981,0.9206230604203901,0.9906371723130819,0.9590244476323128,0.9163684181906847,0.910650036565405,0.8905094008526766,0.9169681521761065,0.9543731060113266,0.9304804031721452,0.9685737130918637,0.8977425718910966,0.8560855693873548,0.9428868248780727,0.9716489249692141,0.9586382747273091,0.9570691241552071,0.8987081072262335,0.968272799301934,0.9583672066428057,0.956351571051339,0.8746195456274093,0.9656944596888212,0.8889277412751224,0.956283321571827,0.8772995178053227,0.9183413382289111,0.9436808023245558,0.9848484848484849,0.9887473502391694,0.0,0.0,0.0,0.0,0.0
0.8721302686141201,1.0,0.953319830850985,0.9776407723017846,0.9507691632849522,0.9482810419717467,0.9646795414266123,0.9255502993589039,0.9237487893301349,0.9349352336526674,0.9388624097238645,0.9899011598235935,0.9492889050691344,0.9328557301690568,0.9332932477887613,0.9752351466857978,0.9665692191267637,0.973969507115348,0.9596990855427647,0.9505642470970878,0.9831920802501751,0.9765513243209475,0.9381226327480188,0.9651884116330547,0.9680768434732389,0.9829585147415412,0.9484144095861254,0.966895631602571,0.989919539268929,0.9703928258180181,0.9686094286925523,0.9805214032453459,0.957715401122968,0.9022902881710321,0.9586832210796197,0.9759285078510886,0.9566611536922643,0.9840475316478501,0.9634554918096101,0.9339591785938758,0.9570691241552071,0.9015881940643968,0.9382894813751653,0.99365072945774,0.9785114539182806,0.9630868246861536,0.9024533546195344,0.9464899825923331,0.9194596285030073,1.0,1.0,1.0,1.0,1.0
0.9492478225265669,0.953319830850985,1.0,0.9385494596527867,0.9639461491962436,0.9674104685308983,0.9770084209183943,0.9837490837566673,0.9603617416057073,0.9686049402168321,0.9709195467257716,0.9866902717204079,0.9550176059013845,0.9783789825655556,0.9678118262937049,0.9723055853282466,0.9203211597762393,0.9853009767101027,0.9793484280515353,0.9006370118604509,0.9775339768579192,0.9635460822563594,0.9929674489269135,0.8819895910185858,0.9418806228028839,0.9525640849568939,0.9660101288693643,0.9396184772996341,0.9110034092395795,0.93847426440693,0.9166666666666666,0.978981722875541,0.9725179925282852,0.9331812717375041,0.9605899634628147,0.9773855714520013,0.9731762800603353,0.947105122776909,0.9615225788523415,0.9828143582396461,0.943438210181672,0.8789579340380455,0.9685777548946318,0.9803156180632394,0.9454715299183155,0.9385019343538301,0.9735151541830579,0.9370425713316364,0.9939440959288619,0.0,0.0,0.0,0.0,0.0
0.8833906504195109,0.9776407723017846,0.9385494596527867,1.0,0.9727143747452264,0.9765277927782184,0.9736676403347939,0.9616783115081544,0.9414688716912718,0.9751980496058511,0.9730203835614349,0.9833445107684861,0.9666443091656881,0.9765293268367139,0.8810148133525127,0.9938837346736188,0.9551954637579367,0.9099583471502347,0.9537497335343625,0.9300798587698372,0.951290253243983,0.9571963301340312,0.9900436758984323,0.9853179034460761,0.9529296770206318,0.9243540337699812,0.9738484828239528,0.9351732234115517,0.9472821227737127,0.945904490119971,0.9900185519400703,0.9841432881932927,0.8719222713091855,0.8988827090144433,0.9684959969581862,0.9472569266185623,0.9654037032997271,0.920229925735774,0.9369745992611166,0.9687204374494507,0.9614345858484536,0.9427545423744348,0.9615797524564267,0.9703969934240091,0.9857532725750604,0.9598022716833908,0.8581163303210332,0.980102226930702,0.9801294572793098,1.0,1.0,1.0,1.0,1.0
0.908452829924846,0.9507691632849522,0.9639461491962436,0.9727143747452264,1.0,0.9588775429624714,0.9540299576916651,0.9824927970320858,0.9741763740941048,0.9308437918662184,0.9861877070296639,0.9921640801680783,0.9102991273635126,0.9939576486092935,0.9136927101219647,0.9572106188732696,0.9353634319394252,0.9651533880482891,0.9858652004406411,0.9549411969352583,0.9870409298719572,0.9318388040070492,0.94560758019386,0.9633275663033837,0.940243570046875,0.9739498664755509,0.9724291733128057,0.9713794220856113,0.9870860307769604,0.960578551756249,0.9060606745389328,0.9637337826450094,0.9264180443384353,0.9615225788523415,0.9410234167944678,0.9847427632936202,0.9488454956711477,0.9280598613655291,0.9087286691726559,0.9812138772824993,0.9426220413554746,0.9604272650892606,0.967155175567509,0.9362403645344636,0.9512031960481081,0.9526712243927606,0.9064436579431402,0.9957385837170336,0.9868887382033973,0.0,0.0,0.0,0.0,0.0
0.9143179978158276,0.9482810419717467,0.9674104685308983,0.9765277927782184,0.9588775429624714,1.0,0.9888552764862804,0.9569290444090209,0.9809218612580578,0.9283018791170481,0.9405152630556605,0.9722133023513084,0.9611111111111111,0.9795774492507724,0.928059748092894,0.983948493439378,0.9488236669642138,0.9788711288781555,0.987508572160228,0.9289958655759448,0.993146898520907,0.9899494936611665,0.9225764290385947,0.9756398516070116,0.9695959359804307,0.9823979947586517,0.9751254099947305,0.9696324704170791,0.9773907094746184,0.9610674108416215,0.9121593238215745,0.9676514687224909,0.940656730077481,0.9304519013580126,0.937750832245231,0.9457003745847935,0.9500563944351686,0.9666602001978872,0.9351103149804805,0.9813994921258942,0.9573988296168428,0.945640958570526,0.9775099910633069,0.9560319020653187,0.9507487986407486,0.9778354473847644,0.914454675309814,0.9899494936611665,0.9926848847561246,1.0,1.0,1.0,1.0,1.0
0.9329511133138153,0.9646795414266123,0.9770084209183943,0.9736676403347939,0.9540299576916651,0.9888552764862804,1.0,0.979328991429154,0.9639953643984371,0.9264193890398562,0.9174698042719671,0.981651376146789,0.9632008196945053,0.9512228189487626,0.9484513725378237,0.9700488506726206,0.9869103783331392,0.9872443231381474,0.976360867193286,0.9633027574115723,0.9625137653758578,0.9827951402125562,0.9626117894239034,0.9730519512573657,0.936625936626405,0.9834433111422913,0.9550753851439494,0.9700414201574327,0.9918044268488506,0.9638930758912796,0.9103254879144773,0.9647342711785794,0.9899494936611665,0.9090110613883782,0.9814329841314369,0.9914601339836673,0.9334163073596636,0.9313342646680637,0.9221934059437324,0.9481009951615588,0.9873518266871193,0.9711364222667793,0.9847319278346618,0.9741135747896978,0.9305345054829863,0.9809160889641777,0.963131630563564,0.9742160336041298,0.9703864690917626,0.0,0.0,0.0,0.0,0.0
0.9777023354599936,0.9255502993589039,0.9837490837566673,0.9616783115081544,0.9824927970320858,0.9569290444090209,0.979328991429154,1.0,0.9678678369916546,0.8932484090702392,0.9269089294574682,0.9810890916830072,0.9675588936937936,0.9663524350195777,0.9213548236089023,0.9622995418076771,0.9678034086853332,0.9648926270707067,0.9517889123018323,0.9758052471140821,0.9766244823564243,0.9692268392521681,0.938384760755227,0.955280991476618,0.9769953595704141,0.9196036725365601,0.9540866917822796,0.9438992654776998,0.9820842820734641,0.9583551797676619,0.9787577659555899,0.9853414803089016,0.9488236669642138,0.9409577823353166,0.9866000352876689,0.9761216510027071,0.9732575818865777,0.9492478225265669,0.9350226453539167,0.9864214655798722,0.9622995418076771,0.9688231622469223,0.9628919483801488,0.9467508260362303,0.9768322405146685,0.9708318136239101,0.8875586835058663,0.9762406609911836,0.9435300692160341,1.0,1.0,1.0,1.0,1.0
0.9706207817648538,0.9237487893301349,0.9603617416057073,0.9414688716912718,0.9741763740941048,0.9809218612580578,0.9639953643984371,0.9678678369916546,1.0,0.9498007891209308,0.9292490925306262,0.9556910644282594,0.9536879674757218,0.9641225634708428,0.9360522496483156,0.9721111047611791,0.9726358458198423,0.9801960588196069,0.9673640494074024,0.9417510264917566,0.9814814814814815,0.951260438494934,0.9033199172767631,0.9374100178301057,0.9631770180151459,0.9229979374404105,0.9665204615258647,0.978295531469226,0.9356927024046587,0.9513292397505564,0.9056668257034524,0.9930424630061564,0.9714726301433106,0.9591987044904371,0.9160783887156919,0.9806655707757674,0.8983732124719944,0.9405415837022799,0.9226624356443985,0.9441784091034142,0.9424384690291242,0.9624354790229064,0.9544253952256019,0.9704220219445889,0.9325048082403138,0.9545941546018392,0.9089015744482389,0.9867673659324817,0.9790173319603053,0.0,0.0,0.0,0.0,0.0
0.9669915204578937,0.9349352336526674,0.9686049402168321,0.9751980496058511,0.9308437918662184,0.9283018791170481,0.9264193890398562,0.8932484090702392,0.9498007891209308,1.0,0.9651604502007957,0.9652899361160676,0.9290038572505953,0.9440365895399986,0.9548984421297662,0.9620924542616804,0.8815954065057874,0.9939065771724124,0.9243688164988139,0.9654268405572425,0.9459053029269173,0.9686459273720998,0.8874431385358388,0.9750011487907947,0.9293407568939621,0.8796372624671772,0.9489098564348435,0.9267780101164963,0.8564149225256517,0.9575716796118631,0.9332402438829123,0.9616652224137046,0.9066694846771263,0.9490062397365395,0.9379167154630987,0.9221692506045532,0.9372160385759875,0.9310239285622876,0.9460724955825675,0.9487991253262095,0.9521766815343913,0.9122783132067187,0.9354143466934853,0.9130059992254613,0.9690179290611044,0.9165159429176141,0.957785919995864,0.9961359100851457,0.9740108637535322,0.0,0.0,0.0,0.0,0.0
